created_at,tweet_id,screen_name,rt,fav,text 
Mon Sep 26 11:26:11 +0000 2016,780367861076357120,kainaat_PGK,0,0,b'Islamabad: Bharati Dbaw Se Pakistan Me Jangi Jahazon Ka Parwaz Mamol K Mutabiq Jari Hen;\\n# from Indian Pressure In Pak Aircrats Round Begin:'
Mon Sep 26 11:26:11 +0000 2016,780367860904361984,TanriParcaciki,5,0,"b""RT @Kerim_HAS: Ayr\\u0131ca 2017 itibryle Hindistan+Pakistan \\u015eanghay \\u0130\\u015fbirli\\u011fi \\xd6rg\\xfct\\xfc'nde tam \\xfcye olrk faaliyet g\\xf6sterecekler ki bu, tatbikatlar\\u0131\\u2026"""
Mon Sep 26 11:26:10 +0000 2016,780367857930633216,social_ingineer,0,0,b'@Telaviv89V @BDUTT I am Pashtun for FATA.We do have problems in Pakistan bt there is no intentional killings of innocent Pashtuns/Balochs'
Mon Sep 26 11:26:10 +0000 2016,780367857599279105,FaDiiiiiii1,0,0,b'Ye chinese pakistan k trend mei kew agai hai \\U0001f602'
Mon Sep 26 11:26:09 +0000 2016,780367855296606208,MalaBhola,1,1,b'@ashramseelampur Hindus in Pakistan and Kashmir are tortured to death.\\nMedia is least bothered to bring it to picture! #MediaIsAntiHindu'
Mon Sep 26 11:26:09 +0000 2016,780367853774143488,dhavalmanvar,12,0,"b'RT @abpnewstv: Congress demands special Parliament session to discuss security sitution, wants Pakistan declared a terrorist state. (PTI)'"
Mon Sep 26 11:26:09 +0000 2016,780367853174140929,Rajeshkamani1,168,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:26:09 +0000 2016,780367853094510592,RajanDave03,168,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:26:09 +0000 2016,780367852968644608,RinkalDabhi,168,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:26:09 +0000 2016,780367852935127040,KishorSharma523,168,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:26:09 +0000 2016,780367852889001984,HemaVyas92,168,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:26:09 +0000 2016,780367852880564224,Dave8Ronak,168,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:26:09 +0000 2016,780367852834467840,NishithTrivedi0,168,0,"b""RT @mpparimal: #PMreturnsUriFire @PMOIndia @narendramodi dares #Pakistan from #Kozikode: #India won't forget #Uri https://t.co/N6Wme1Mwb9"""
Mon Sep 26 11:26:09 +0000 2016,780367852175929344,Dptoshniwal1,2615,0,b'RT @Swamy39: Let us start against Pakistan with graded retaliation:1.Expel Pak Emb staff upto Third Secy; 2.Scrap MFN; 3. Suspend Indus Riv\\u2026'
Mon Sep 26 11:26:08 +0000 2016,780367851286704128,IntrntHindu,11,0,b'RT @Andyrockz2012: #Baloch activists have started a week-long protest outside Chinese Embassy in #London against the Pakistan-China nexus #\\u2026'
Mon Sep 26 11:26:08 +0000 2016,780367850653511680,ninoqazi,0,0,"b'Umar Sharif""In case of a war betwn India&amp;Pakistan,India will win the war in Bollywood&amp; Pak will win the war in\'Pakistan Studies\' textbook.'"
Mon Sep 26 11:26:08 +0000 2016,780367850036826112,gajanan3joshi,169,0,b'RT @RakeshSinha01: Indus water for Pakistan are more valuable for some of Indian secularists than blood of our  martyrs.'
Mon Sep 26 11:26:07 +0000 2016,780367844244615168,gasfacebot,0,0,b'nw pakistan gets the gasface'
Mon Sep 26 11:26:06 +0000 2016,780367841581273088,KabirWasti,0,0,b'If Atomic War Starts Between Pakistan &amp; India What Will Happen Fawad Chaudhary Explains https://t.co/E5YYj9moKX'
Mon Sep 26 11:26:06 +0000 2016,780367841174269952,SangsForIndia,6,0,"b'RT @PoulomiMSaha: @PMOIndia tells officials at #IndusWaterTreaty meeting: ""Blood and water can\'t flow at the same time."" #Pakistan @NewsX'"
Mon Sep 26 11:26:05 +0000 2016,780367837659443200,BreakDengue,0,1,"b'#Dengue and #Chikungunya Outbreaks Severely Impacting #HongKong, #Pakistan, and #India https://t.co/MeayyUd82H'"
Mon Sep 26 11:26:05 +0000 2016,780367837386768385,TheHikmah,0,0,b'If india revokes Indus river treaty to block indus water (Lifeline ) Pakistan than only option for Pakistan is to attack India @PakistanArmy'
Mon Sep 26 11:26:04 +0000 2016,780367833783869440,Aryavart_Bhumi,18,0,"b'RT @thekernelspeaks: Hey Pakistan, did you know the same engine used in Indian Space Rocket missions can be used in Indian Ballistic Missil\\u2026'"
Mon Sep 26 11:26:04 +0000 2016,780367833050050560,setbanda4u,0,0,"b'travelling to Karachi, Pakistan from Dubai International Airport - Emirates Terminal https://t.co/yFF0N0sfNJ'"
Mon Sep 26 11:26:04 +0000 2016,780367830764048384,twt_bella,1,0,"b'RT @Twt_Bollywood: Sekarang ni Katrina tengah gigih persiapkan diri untuk watak Zoya, special agent Pakistan. Harap ada item song macam dal\\u2026'"
Mon Sep 26 11:26:03 +0000 2016,780367829929304064,sir_khujliwal,180,0,"b""RT @MANJULtoons: Let's fight poverty and see who wins, #Modi tells #Pakistan. My #Cartoon https://t.co/42kvku5sal"""
Mon Sep 26 11:26:03 +0000 2016,780367829098823680,suratibwoy,0,0,"b""@karanjohar  why can't you !!! boycott  made in pakistan !! https://t.co/el869sQ3z6"""
Mon Sep 26 11:26:03 +0000 2016,780367826624262144,cpraghav,11,0,"b""RT @tufailelif: While being part of Pak military which guards Pakistan's territorial border, the ISI has nursed an ideological commitment f\\u2026"""
Mon Sep 26 11:26:02 +0000 2016,780367825324036096,anish6199,94,0,b'RT @guardian: Pakistan police accused of illegally killing hundreds of suspects a year https://t.co/6K5v99niCi'
Mon Sep 26 11:26:02 +0000 2016,780367824950747136,HanfiNews,0,0,"b'Pakistan Stock Exchange Me Taizee - PSE 100 Index 438.81 Points Izaafay K Baad 40,220.76 Points Per Band.'"
Mon Sep 26 11:26:02 +0000 2016,780367823122079744,Balochfromlyari,14,0,b'RT @ShahidQazi1: Coward Commando General of Pakistan Army https://t.co/7IkLqeN810'
Mon Sep 26 11:26:01 +0000 2016,780367821179981824,NiftyforAll,0,0,b'China again declines to confirm backing Pakistan on Kashmir - The Economic Times https://t.co/MQ2KEZlnlv'
Mon Sep 26 11:26:00 +0000 2016,780367817707253760,aliabad4,94,0,b'RT @guardian: Pakistan police accused of illegally killing hundreds of suspects a year https://t.co/6K5v99niCi'
Mon Sep 26 11:25:59 +0000 2016,780367810228727808,RAJKUMARINDIA1,1,0,"b'RT @ritikajain01: @INCIndia demands special Parliament session to discuss security situation, wants Pakistan declared a terrorist state\\n- P\\u2026'"
Mon Sep 26 11:25:59 +0000 2016,780367809641582592,quest_illusion,11,0,"b'RT @AjitKumarDoval: ""Bollywood Fears \\n\\n Losing Business \\n\\n And Fans In Pakistan""'"
Mon Sep 26 11:25:58 +0000 2016,780367809167536129,nimitarora1991,10,0,"b'RT @mojorojo: Meanwhile, in Pakistan https://t.co/HG66TTl1gH'"
Mon Sep 26 11:25:58 +0000 2016,780367808332832772,rohitawasthi,53,0,b'RT @TheViralFever: Sushma Swaraj all set to give befitting reply to Pakistan at UN today. https://t.co/uy682Sqqir'
Mon Sep 26 11:25:58 +0000 2016,780367807858872320,DebDip00,21,0,b'RT @sukanyaiyer2: To isolate Pakistan I wd like to request GOI not to support these so called Pseudo creative artists Fm acrossborder https\\u2026'
Mon Sep 26 11:25:58 +0000 2016,780367807011778560,VishalM16964696,0,0,b'@narendramodi please sir do take Strict actions against coward Pakistan!!'
Mon Sep 26 11:25:57 +0000 2016,780367803769511936,kishoregarg,171,0,b'RT @rishibagree: While we criticize PM @narendramodi for being soft on Pakistan\\nThis is what a Pakistani Security analyst have to say about\\u2026'
Mon Sep 26 11:25:57 +0000 2016,780367802427281410,ranikhet,0,0,b'My Supporting Modi was a huge mistake @narendramodi  who knew the man was a coward. Pakistan won all rounds'
Mon Sep 26 11:25:56 +0000 2016,780367800757948416,_cwan_,0,0,b'@adii_bo @qimCAD @j0orae hahhaha aq v pakistan mujur dh tu'
Mon Sep 26 11:25:56 +0000 2016,780367800497942528,Sanjay_Dixit,3,2,"b'China has no use for storage dams on any of the 3 major rivers, and as far as Pakistan is concerned, blood and wate\\u2026 https://t.co/xLXuI5vnAz'"
Mon Sep 26 11:25:55 +0000 2016,780367795544403968,mashok50,60,0,"b'RT @mkatju: We may keep thumping our chests &amp; trumpeting about our great diplomatic victory over Pakistan, but it is all a sham.'"
Mon Sep 26 11:25:54 +0000 2016,780367792700784640,nitinkumarm,317,0,b'RT @TimesNow: #BREAKING Free Baloch Movement begins 7 day silent protest outside Chinese Embassy in London against China Pakistan Economic\\u2026'
Mon Sep 26 11:25:54 +0000 2016,780367790431690753,ganeshbabuab,40,0,b'RT @IndiaToday: Rattled Pakistan relocates 17 terror camps to PoK after #UriAttack. Watch #ITVideo https://t.co/WGwuO7Uwlo'
Mon Sep 26 11:25:53 +0000 2016,780367788384878593,TanriParcaciki,8,0,"b""RT @Kerim_HAS: Asya'da denge aray\\u0131\\u015flar\\u0131:\\nRusya, 1 haftad\\u0131r b\\xf6lgede 1biriyle m\\xfcnaka\\u015fal\\u0131 3 b\\xfcy\\xfck g\\xfc\\xe7le (\\xc7in,Hindistn,Pakistan) askeri tatbika\\u2026"""
Mon Sep 26 11:25:53 +0000 2016,780367788355440640,MalliahSanthosh,40,0,b'RT @IndiaToday: Rattled Pakistan relocates 17 terror camps to PoK after #UriAttack. Watch #ITVideo https://t.co/WGwuO7Uwlo'
Mon Sep 26 11:25:53 +0000 2016,780367785897656320,reinaldoflores,1,0,b'RT @mitrutdocan: Afghan refugees have settled in Pakistan for decades. Now they\\u2019re being ordered to leave. https://t.co/oI6XyO0Ws6'
Mon Sep 26 11:25:53 +0000 2016,780367784857309184,Sidrakhaninfo,0,0,b'#pakistan Tv Pakistan\\u2019s former health minister among top contenders for WHO chief post https://t.co/amVnYN4ors'
Mon Sep 26 11:25:52 +0000 2016,780367784073007104,Sidrakhaninfo,0,0,"b'#pakistan Tv Pictures of the day: September 26, 2016 https://t.co/bp29mU2okR'"
Mon Sep 26 11:25:52 +0000 2016,780367783087312897,Sidrakhaninfo,0,0,b'#pakistan Tv \\u2018Sully\\u2019 shows miraculous grace under pressure https://t.co/BLWw8Le59X'
Mon Sep 26 11:25:52 +0000 2016,780367781770387457,Gary_Davis_7807,8,0,b'RT @timesofindia: China again declines to confirm backing Pakistan on #Kashmir https://t.co/NurBoa2LiS https://t.co/4IenNkx7n3'
Mon Sep 26 11:25:51 +0000 2016,780367780142993410,SudhaBishan,11,0,"b'RT @avarakai: How did Nehru arrive at 80% for Pakistan, in Indus Water Treaty?'"
Mon Sep 26 11:25:51 +0000 2016,780367778372956160,DebDip00,27,0,b'RT @sukanyaiyer2: To Isolate Pakistan Uri attack: Israel ready to help India with cutting-edge technology to secure borders - https://t.co/\\u2026'
Mon Sep 26 11:25:51 +0000 2016,780367777714569216,shabanA13014510,4,0,b'RT @MaiPakistanHoon: Oy #RajnathSingh:\\n#india sends #RAW agent&amp; terrorists to #Pakistan\\nWe kill in #ZarbeAzab\\nU just blame\\nWe have proof! h\\u2026'
Mon Sep 26 11:25:50 +0000 2016,780367775806070784,nitaish,25,0,b'RT @ashokepandit: Pakistani actors come to India to find an audience but @sardesairajdeep has to go #Pakistan to find an audience. What a l\\u2026'
Mon Sep 26 11:25:50 +0000 2016,780367775390760960,brumbyOz,0,0,"b""India's best policy expert on Pakistan is @TarekFatah, r u. sure this is not planted news? Surely Pakistani media a\\u2026 https://t.co/xYwxynZX6g"""
Mon Sep 26 11:25:49 +0000 2016,780367770747711488,NewsChannelPK,0,0,b'Pakistan\\u2019s former health minister among top contenders for WHO chief post: The director general is the WHO\\u2019s ... https://t.co/HII3LJCZGS'
Mon Sep 26 11:25:49 +0000 2016,780367767690158080,my_sharing,0,0,b'Pakistan Bersiap Terbitkan Sukuk https://t.co/tcOfJbXyV8'
Mon Sep 26 11:25:48 +0000 2016,780367764531793921,bullllaa,133,0,"b'RT @abpnewshindi: #Uri \\u0936\\u0939\\u0940\\u0926\\u094b\\u0902 \\u0915\\u0940 \\u092f\\u093e\\u0926 \\u092e\\u0947\\u0902 \\u0930\\u0948\\u0932\\u0940, \\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938\\u0940 \\u0928\\u0947\\u0924\\u093e\\u0913\\u0902 \\u0928\\u0947 \\u0932\\u0917\\u093e\\u090f \\u092a\\u093e\\u0915\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928 \\u091c\\u093f\\u0902\\u0926\\u093e\\u092c\\u093e\\u0926 \\u0915\\u0947 \\u0928\\u093e\\u0930\\u0947!\\nhttps://t.co/hf30AIoUYN https://t.co/N7\\u2026'"
Mon Sep 26 11:25:47 +0000 2016,780367762099171330,ACM17_,6,0,"b'RT @JagranNews: \\u0938\\u093f\\u0902\\u0927\\u0941 \\u091c\\u0932 \\u0938\\u092e\\u091d\\u094c\\u0924\\u0947 \\u0915\\u094b \\u0932\\u0947\\u0915\\u0930 \\u092c\\u0941\\u0932\\u093e\\u092f\\u0940 \\u0917\\u0908 \\u092c\\u0948\\u0920\\u0915 \\u092e\\u0947\\u0902 \\u092a\\u0940\\u090f\\u092e \\u0928\\u0947 \\u0915\\u0939\\u093e, \\u0916\\u0942\\u0928 \\u0914\\u0930 \\u092a\\u093e\\u0928\\u0940 \\u0915\\u093e \\u092c\\u0939\\u093e\\u0935 \\u090f\\u0915 \\u0938\\u093e\\u0925 \\u0928\\u0939\\u0940\\u0902 \\u0939\\u094b \\u0938\\u0915\\u0924\\u093e \\u0939\\u0948\\u0964\\n#IndusWaterTreaty #indi\\u2026'"
Mon Sep 26 11:25:47 +0000 2016,780367761721655296,SamiaQadri,1,0,b'RT @LufzaMalik: Sharifs are threat to solidarity of Pakistan.\\n#NawazBigThreat4Pak'
Mon Sep 26 11:25:47 +0000 2016,780367761121738756,SidTheCybertron,14,0,"b""RT @iJuniorG: Pakistan:- $72978 million\\n.\\nNo, this isn't their income, this is total external debt(\\u0909\\u0927\\u093e\\u0930) they are liable for.\\nAnd still thi\\u2026"""
Mon Sep 26 11:25:47 +0000 2016,780367760861769729,kundaneering,0,0,"b'Nothing more annoying than emotional idiots who would say stuff like ""Pakistan and India should wage war but... https://t.co/G9EOTEyrMW'"
Mon Sep 26 11:25:47 +0000 2016,780367759876116480,SachtimesUrdu,0,0,b'\\u062f\\u0634\\u0645\\u0646 \\u062c\\u0627\\u0646 \\u0644\\u06d2 1965\\u0621 \\u06a9\\u06cc \\u0637\\u0631\\u062d \\u0622\\u062c \\u0628\\u06be\\u06cc \\u06c1\\u0645\\u0627\\u0631\\u06d2 \\u062c\\u0630\\u0628\\u06d2 \\u062c\\u0648\\u0627\\u0646 \\u06c1\\u06cc\\u06ba\\u2018 \\u0634\\u0648\\u06a9\\u062a \\u0639\\u0644\\u06cc\\nhttps://t.co/PtVLs6OYgu\\n#Singer #Pakistan #ShaukatAli https://t.co/NkYs6VNmuo'
Mon Sep 26 11:25:47 +0000 2016,780367759540625408,murthykp,51,0,b'RT @timesofindia: Declare Pakistan a terrorist state: Online petition to @WhiteHouse gets massive response https://t.co/1sZO288rqj https://\\u2026'
Mon Sep 26 11:25:46 +0000 2016,780367756730314753,swappyarsenal,0,0,b'@nShah_oo7 @NoorIbadat https://t.co/ptkcvVpi9o'
Mon Sep 26 11:25:46 +0000 2016,780367755640012800,latestbreaking1,0,0,b'Latest news update Pakistan Watch More https://t.co/kf8tE3zMwR'
Mon Sep 26 11:25:45 +0000 2016,780367752947232768,sahoo_pratik,0,1,b'@Drkamalesh7 in pakistan'
Mon Sep 26 11:25:44 +0000 2016,780367750833184768,iamjitenderRana,53,0,b'RT @TheViralFever: Sushma Swaraj all set to give befitting reply to Pakistan at UN today. https://t.co/uy682Sqqir'
Mon Sep 26 11:25:44 +0000 2016,780367749642067968,ndudi_ogamba,358,0,"b'RT @intlspectator: Terrorism deaths, 2015.\\n\\nIraq: 6932\\nAfghanistan: 5292\\nNigeria: 4886\\nPakistan: 1081\\nEgypt: 656\\nIndia: 289\\nPhilippines: 25\\u2026'"
Mon Sep 26 11:25:44 +0000 2016,780367749524717568,ijobwatch,0,0,"b'New Job: .NET Developer, Infotech Group, PAKISTAN https://t.co/KWdJJEpgCU'"
Mon Sep 26 11:25:44 +0000 2016,780367747163181056,Ramanujranjan1,3,0,b'RT @GetNewsd: Congress also demands withdrawal of MFN status to Pakistan and imposition of economic sanctions.: PTI'
Mon Sep 26 11:25:43 +0000 2016,780367745535926272,siddhnarain,169,0,b'RT @RakeshSinha01: Indus water for Pakistan are more valuable for some of Indian secularists than blood of our  martyrs.'
Mon Sep 26 11:25:43 +0000 2016,780367745229651968,Hetal_Thakkar9,133,0,"b'RT @abpnewshindi: #Uri \\u0936\\u0939\\u0940\\u0926\\u094b\\u0902 \\u0915\\u0940 \\u092f\\u093e\\u0926 \\u092e\\u0947\\u0902 \\u0930\\u0948\\u0932\\u0940, \\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938\\u0940 \\u0928\\u0947\\u0924\\u093e\\u0913\\u0902 \\u0928\\u0947 \\u0932\\u0917\\u093e\\u090f \\u092a\\u093e\\u0915\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928 \\u091c\\u093f\\u0902\\u0926\\u093e\\u092c\\u093e\\u0926 \\u0915\\u0947 \\u0928\\u093e\\u0930\\u0947!\\nhttps://t.co/hf30AIoUYN https://t.co/N7\\u2026'"
Mon Sep 26 11:25:42 +0000 2016,780367740565594113,salmanlemon,6,0,b'RT @ETribuneSports: .@captainmisbahpk urges politics should not affect #Pakistan #India cricketing ties\\nhttps://t.co/KbXWR5p9pY\\n#Cricket @T\\u2026'
Mon Sep 26 11:25:42 +0000 2016,780367738602741760,urdu_khabarnama,0,0,b'#PakistanAirForce drone crashes near #Mianwali\\n\\nRead More At: https://t.co/aHkA6gsT8N https://t.co/ZZeXeCRfM8'
Mon Sep 26 11:25:41 +0000 2016,780367734626406400,sandith,136,0,"b'RT @sankrant: #Pakistan genocide against Balochs, China against Tibetans.\\n#AdarshLiberals target soft-state India where even separatists ge\\u2026'"
Mon Sep 26 11:25:40 +0000 2016,780367733217193984,aliabad4,2,0,b'RT @Karachi_Post: @saim_riz @WaatEvar Secondly what is MQM Pakistan? Without the leader of the party it is very similar to PSP .'
Mon Sep 26 11:25:40 +0000 2016,780367732495753217,KousarAli8020,1,0,b'RT @DailyQudrat: \\u067e\\u0627\\u06a9\\u0633\\u062a\\u0627\\u0646 \\u06a9\\u0627 \\u0628\\u06be\\u0627\\u0631\\u062a \\u06a9\\u0648 \\u062a\\u06af\\u0691\\u0627 \\u062c\\u0648\\u0627\\u0628 \\u067e\\u06cc\\u0645\\u0631\\u0627 \\u0646\\u06d2 \\u0631\\u06cc\\u0688\\u06cc\\u0648 \\u0686\\u06cc\\u0646\\u0644\\u0632 \\u06a9\\u0648 \\u062e\\u0627\\u0635 \\u06c1\\u062f\\u0627\\u06cc\\u0627\\u062a \\u062c\\u0627\\u0631\\u06cc \\u06a9\\u0631\\u062f\\u06cc\\u06ba \\nhttps://t.co/i1QO7IkVn6 https://t.co/Ofpb7isp\\u2026'
Mon Sep 26 11:25:40 +0000 2016,780367732000772096,DDNewsLive,8,7,"b'EAM @SushmaSwaraj to address 71st session of #UNGA  today, focus on isolating #Pakistan globally\\n\\nRead more:\\u2026 https://t.co/fu2X8R9IPk'"
Mon Sep 26 11:25:40 +0000 2016,780367731342372864,i_techkpk,1,0,b'RT @Pakistan_Views: \\u0645\\u0633\\u0626\\u0644\\u06c1 \\u06a9\\u0634\\u0645\\u06cc\\u0631 \\u06a9\\u06d2 \\u062d\\u0644 \\u062a\\u06a9 \\u0628\\u06be\\u0627\\u0631\\u062a\\u06cc \\u0641\\u0648\\u062c \\u067e\\u0631 \\u062d\\u0645\\u0644\\u06d2 \\u06c1\\u0648\\u062a\\u06d2 \\u0631\\u06c1\\u06cc\\u06ba \\u06af\\u06d2\\u060c \\u0648\\u0627\\u0644\\u062f \\u0628\\u0631\\u06c1\\u0627\\u0646 \\u0648\\u0627\\u0646\\u06cc \\u0634\\u06c1\\u06cc\\u062f: \\u0633\\u0631\\u06cc \\u0646\\u06af\\u0631:\\xa0\\u0628\\u06be\\u0627\\u0631\\u062a\\u06cc \\u0641\\u0648\\u062c \\u06a9\\u06d2 \\u06c1\\u0627\\u062a\\u06be\\u0648\\u06ba \\u0645\\u0642\\u0628... https:\\u2026'
Mon Sep 26 11:25:39 +0000 2016,780367726984306693,sharan_raja,10,0,"b""RT @TimesNow: India's response to Pakistan tonight. EAM Sushma Swaraj's speech at the UNGA tonight. Stay tuned to @TimesNow #UniteAgainstPak"""
Mon Sep 26 11:25:38 +0000 2016,780367723394048000,naveen_kumar359,16,0,"b'RT @TimesNow: Congress demands special Parliament session to discuss security situation, wants Pakistan declared a terrorist state (PTI)'"
Mon Sep 26 11:25:38 +0000 2016,780367722399924224,dealwithdhal,0,0,b'@AniqaNisar madm wht r ur credentials in journalism.jus aplyin too much makup nd rantin modi modi.pakistan journalism cn b comprd 2 pig shit'
Mon Sep 26 11:25:38 +0000 2016,780367722240671744,Vishalsrivas,2,0,"b'RT @PatrikaNews: \\u0915\\u0936\\u094d\\u092e\\u0940\\u0930 \\u092e\\u0947\\u0902 \\u0917\\u094d\\u0930\\u0947\\u0928\\u0947\\u0921 \\u0905\\u091f\\u0948\\u0915, \\u0938\\u0940\\u0906\\u0930\\u092a\\u0940\\u090f\\u092b \\u0915\\u0947 5 \\u091c\\u0935\\u093e\\u0928 \\u0918\\u093e\\u092f\\u0932 -https://t.co/IkBjLCbrfi\\n#CRPF #Kashmir #india #Pakistan https://t.co/LJx\\u2026'"
Mon Sep 26 11:25:34 +0000 2016,780367706285486080,JagranNews,6,11,"b'\\u0938\\u093f\\u0902\\u0927\\u0941 \\u091c\\u0932 \\u0938\\u092e\\u091d\\u094c\\u0924\\u0947 \\u0915\\u094b \\u0932\\u0947\\u0915\\u0930 \\u092c\\u0941\\u0932\\u093e\\u092f\\u0940 \\u0917\\u0908 \\u092c\\u0948\\u0920\\u0915 \\u092e\\u0947\\u0902 \\u092a\\u0940\\u090f\\u092e \\u0928\\u0947 \\u0915\\u0939\\u093e, \\u0916\\u0942\\u0928 \\u0914\\u0930 \\u092a\\u093e\\u0928\\u0940 \\u0915\\u093e \\u092c\\u0939\\u093e\\u0935 \\u090f\\u0915 \\u0938\\u093e\\u0925 \\u0928\\u0939\\u0940\\u0902 \\u0939\\u094b \\u0938\\u0915\\u0924\\u093e \\u0939\\u0948\\u0964\\n#IndusWaterTreaty #india #Pakistan'"
